product_id,product_category,product_brand,product_name,img,rating,description,price,quantity
97,Conditioner,Bobbi Brown,Shimmer Nail Lacquer,img_wom_product3401.webp,2,"Dress up nails with long-lasting shimmer (it's Bobbi's favorite way to accessorize hands and toes). Pearlescent color casts nails in the starring role with a range of chic, shimmering shades.",12.95,75
98,Conditioner,Bobbi Brown,Shimmer Wash Eye Shadow,img_veg_product3948.webp,5,"Sheer, lightly pearlized shadow, which can also be used as a highlighter shade under the browbone. Comes in this sleek, flip-top compact that can be used individually or assembled into palettes (sold separately).",43.05,44
99,Hairstyling,Bobbi Brown,Soothing Cleansing Oil,img_ice_product12560.webp,5,"Luxury meets simplicity - Bobbi's new Soothing Cleansing Oil is a quick yet luxurious way to cleanse skin. Made with soothing jasmine flower extract (sourced directly from France), moisturizing kukui nut oil, and a blend of Italian olive, organic sunflower and jojoba oils to dissolve surface impurities and makeup without leaving skin feeling tight or dry. Can be used in the morning to wake up and refresh skin, or at night as a soothing end to a long day.",62.43,23
100,Conditioner,Bobbi Brown,Sparkle Eye Shadow,img_mil_product9306.webp,2,Bobbi's fresh take on glitter lights up eyes with a combination of shimmering pearls and fine glitter.,42.3,48
101,Face Care,Bobbi Brown,Touch Up,img_mot_product11955.webp,4,"This brush is ideal for touching up foundation (use it with any of our formulas) around the nose and mouth. Plus, it provides additional coverage where there's redness. Brush can also be used to touch-up concealer and apply eye shadow.",75.43,63
102,Face Care,Bobbi Brown,Treatment Lip Shine,img_lem_product7888.webp,4,"Bobbi Brown Treatment Lip Shine is a Lipstick that retails for $23.00 and contains 0.07 oz. There are 4 shades that have been released, which you can select from below.",69.58,95
103,Conditioner,Bobbi Brown,Tweezer,img_ess_product9015.webp,1,"Keep brows groomed with Bobbi's deluxe tweezer, crafted by Rubis of Switzerland. In stainless steel, this slant-tip instrument is considered the finest on the market.Â ",5.8,13
104,Hairstyling,Bobbi Brown,Ultra Fine Eyeliner,img_por_product7843.webp,3,"Easy to hold and control, this slim, tapered Ultra Fine Eyeliner Brush creates a flawless line. The brush hairs are finely pointed and tightly packed for precise application.",9.41,7
105,Lipstick,Bobbi Brown,Vitamin Enriched Face Base,img_wom_product3736.webp,2,"Bobbi recommends this as the first step to prepare skin for the smoothest makeup application. Rich in feel, but never greasy, this advanced oil-free, face formula, with Shea Butter, instantly hydrates, softens, and cushions skin. Carrot Extract and Vitamin A Complex help minimize the look of fine lines and wrinkles. Vitamins C and E help protect against environmental damage. Grapefruit and Geranium fragrances leave a light, uplifting scent on skin. With daily use, skin looks and feels its best. Dermatologist-tested.",74.4,88
106,Hairstyling,Bobbi Brown,Lip Palette,img_vit_product2431.webp,5,"Bobbi Brown Lip Palette is a Lip Palette that retails for $220.00. There are 1 shades that have been released, which you can select from below.",17.11,8
107,Face Care,Bobbi Brown,Bronzer/Blush Duo,img_ess_product7138.webp,1,"Bobbi Brown Bronzer/Blush Duo is a Cheek Palette that retails for $36.00 and contains 0.34 oz. There are 1 shades that have been released, which you can select from below.",7.77,65
108,Conditioner,Bobbi Brown,Eyeshadow Palette,img_ess_product8168.webp,4,"Bobbi Brown Eyeshadow Palette is a Eye Palette that retails for $52.00 and contains 0.28 oz. There are 10 shades that have been released, which you can select from below.",32.35,5
109,Conditioner,Bobbi Brown,Eye Paint Palette,img_lip_product6684.webp,5,"Bobbi Brown Eye Paint Palette is a Eye Palette that retails for $45.00 and contains 0.12 oz. There are 2 shades that have been released, which you can select from below.",7.57,31
110,Shampoos,Bobbi Brown,Eye Paint Eye Shadow,img_aro_product5755.webp,3,"Bobbi Brown Eye Paint Eye Shadow is a Eyeshadow. There are 8 shades that have been released, which you can select from below.",65.46,46
111,Lipstick,Inglot,AMC Cream Blush,img_aro_product5755.webp,3,"Jojoba oil, nylon and a complex mixture of Spherical porous and non porous particles gives this light and creamy formula its velvet finish on all skin types.",56.68,99
112,Hairstyling,Inglot,AMC Face Blush,img_egg_product11811.webp,3,"Vitamin E, peptides, special polyesters with a unique silicone and gel base allows this liquid blush to give a healthy glow to the face, leaving all skin types fresh and radiant.",71.18,88
113,Shampoos,Inglot,AMC Multicolour System Powder FB Matte,img_bre_product12633.webp,5,"Vitamin E, treated pigments and micas helps this no talc formula provide sheer yet intense color while the long wearing hydrophobic formulation means it is not effected by perspiration.",58.13,98
114,Shampoos,Inglot,Face Blush,img_loa_product1956.webp,1,"Vitamin E, sponge gourd oil and treated pigments allow this very fine textured blush to blend and adhere to all skin types to enhance the natural glow of the face.",31.28,48
115,Lipstick,Inglot,Body Sparkles,img_wom_product777.webp,5,"Inglot Body Sparkles is a Body that retails for $15.00. There are 20 shades that have been released, which you can select from below.",45.24,99
116,Hairstyling,Inglot,Body Pigment Powder Matte,img_wom_product5846.webp,5,"Inglot Body Pigment Powder Matte is a Body that retails for $14.00 and contains 0.04 oz. There are 20 shades that have been released, which you can select from below.",15.56,71
117,Hairstyling,Inglot,Body Pigment Powder Pearl,img_win_product11852.webp,2,"Inglot Body Pigment Powder Pearl is a Body that retails for $14.00 and contains 0.04 oz. There are 20 shades that have been released, which you can select from below.",8.85,93
118,Hairstyling,Inglot,AMC Face and Body Bronzer,img_red_product12044.webp,5,"Develop an even bronze color to the skin without the sun with this Long lasting, non streaking liquid bronzer which can be used all over the body without staining clothes.",18.14,62
119,Lipstick,Inglot,AMC Bronzing Powder,img_gir_product13271.webp,1,"High tech pigments and nylon allows this velvet bronzing powder to enhance skin tone, accent or strengthen your existing tan giving you a sun kissed finish.",66.51,96
120,Shampoos,Inglot,AMC Multicolour System Bronzing Powder,img_cha_product88.webp,5,Nylon and high tech pigments allow this palette of five natural bronzing tones to build the perfect soft glow and natural tan.,56.68,78
121,Hairstyling,Inglot,Full Metal Eyebrow Pencil,img_soa_product4075.webp,3,"Inglot Full Metal Eyebrow Pencil is a Brow that retails for $13.00 and contains 0.01 oz. There are 5 shades that have been released, which you can select from below.",71.65,82
122,Face Care,Inglot,10S Brush,img_win_product11852.webp,4,Inglot 10S Brush is a Brush that retails for $17.00.,40.52,95
123,Face Care,Inglot,11S Brush,img_bar_product607.webp,4,Inglot 11S Brush is a Brush that retails for $16.00.,41.26,41
124,Conditioner,Inglot,11S/S Brush,img_mak_product7522.webp,5,Inglot 11S/S Brush is a Brush that retails for $16.00.,63.64,6
125,Hairstyling,Inglot,13P Brush,img_vin_product8400.webp,3,Inglot 13P Brush is a Brush that retails for $12.00.,47.59,4
126,Face Care,Inglot,13P/S Brush,img_alc_product6462.webp,4,Inglot 13P/S Brush is a Brush that retails for $12.00.,31.9,49
127,Face Care,Inglot,14M Brush,img_wom_product11256.webp,5,Inglot 14M Brush is a Brush that retails for $8.00.,23.99,78
128,Conditioner,Inglot,16PP Brush,img_the_product5177.webp,1,Inglot 16PP Brush is a Brush that retails for $14.00.,29.8,14
129,Shampoos,Inglot,17TL Brush,img_bar_product1294.webp,5,Inglot 17TL Brush is a Brush that retails for $12.00.,73.41,60
130,Shampoos,Inglot,19P Brush,img_vog_product8195.webp,4,Inglot 19P Brush is a Brush that retails for $16.00.,54.83,9
131,Conditioner,Inglot,23T Brush,img_che_product3836.webp,2,Inglot 23T Brush is a Brush that retails for $9.00.,60.75,46
132,Lipstick,Inglot,28PO Brush,img_cha_product3568.webp,1,Inglot 28PO Brush is a Brush that retails for $16.00.,72.71,30
133,Lipstick,Inglot,29PO Brush,img_wat_product12785.webp,5,Inglot 29PO Brush is a Brush that retails for $15.00.,59.49,62
134,Face Care,Inglot,30T Brush,img_sho_product7881.webp,1,Inglot 30T Brush is a Brush that retails for $11.00.,40.4,21
135,Shampoos,Inglot,31T Brush,img_lem_product7888.webp,1,Inglot 31T Brush is a Brush that retails for $11.00.,26.18,93
136,Hairstyling,Inglot,4SS Brush,img_per_product11747.webp,4,Inglot 4SS Brush is a Brush that retails for $22.00.,69.4,38
137,Face Care,Inglot,5FS Brush,img_the_product83.webp,1,Inglot 5FS Brush is a Brush that retails for $18.00.,17.56,90
138,Hairstyling,Inglot,6SS Brush,img_lip_product7553.webp,5,Inglot 6SS Brush is a Brush that retails for $19.00.,76.26,55
139,Face Care,Inglot,7FS Brush,img_wom_product8064.webp,4,Inglot 7FS Brush is a Brush that retails for $18.00.,36.92,45
140,Hairstyling,Inglot,7FS/S Brush,img_str_product5096.webp,3,Inglot 7FS/S Brush is a Brush that retails for $18.00.,32.32,0
141,Shampoos,Inglot,8OHP Brush,img_pai_product11919.webp,3,Inglot 8OHP Brush is a Brush that retails for $16.00.,16.8,55
142,Face Care,Inglot,8OHP/S Brush,img_gir_product13271.webp,3,Inglot 8OHP/S Brush is a Brush that retails for $16.00.,76.86,9
143,Lipstick,Inglot,9S Brush,img_des_product8312.webp,1,Inglot 9S Brush is a Brush that retails for $16.00.,17.28,39
144,Hairstyling,Inglot,9S/S Brush,img_dea_product2711.webp,5,Inglot 9S/S Brush is a Brush that retails for $16.00.,70.96,68
145,Lipstick,Inglot,15BJF Brush,img_man_product198.webp,3,Inglot 15BJF Brush is a Brush that retails for $26.00.,43.96,61
146,Conditioner,Inglot,15BJF/S Brush,img_ess_product1760.webp,1,Inglot 15BJF/S Brush is a Brush that retails for $26.00.,65.41,3
147,Face Care,Inglot,16PP/S Brush,img_phy_product12995.webp,4,Inglot 16PP/S Brush is a Brush that retails for $14.00.,42.39,28
148,Hairstyling,Inglot,1SS/S Brush,img_wom_product3401.webp,5,Inglot 1SS/S Brush is a Brush that retails for $37.00.,45.27,45
149,Hairstyling,Inglot,21T Brush,img_gir_product880.webp,3,Inglot 21T Brush is a Brush that retails for $22.00.,49.0,25
150,Lipstick,Inglot,22T Brush,img_wom_product3401.webp,3,Inglot 22T Brush is a Brush that retails for $15.00.,29.65,99
151,Shampoos,Inglot,24SS Brush,img_foo_product6119.webp,2,Inglot 24SS Brush is a Brush that retails for $29.00.,22.45,32
152,Hairstyling,Inglot,24SS/S Brush,img_pin_product10125.webp,2,Inglot 24SS/S Brush is a Brush that retails for $29.00.,59.67,40
153,Hairstyling,Inglot,25SS Brush,img_win_product12530.webp,3,Inglot 25SS Brush is a Brush that retails for $39.00.,22.38,13
154,Conditioner,Inglot,27TG Brush,img_bru_product13307.webp,3,Inglot 27TG Brush is a Brush that retails for $28.00.,71.15,34
155,Shampoos,Inglot,3P Brush,img_egg_product11194.webp,1,Inglot 3P Brush is a Brush that retails for $22.00.,62.45,19
156,Lipstick,Inglot,12S Brush,img_wom_product777.webp,3,Inglot 12S Brush is a Brush that retails for $16.00.,5.91,96
157,Lipstick,Inglot,Sable Brush,img_pha_product1900.webp,3,Inglot Sable Brush is a Brush that retails for $9.00.,10.88,2
158,Hairstyling,Inglot,AMC Eyeliner Gel,img_str_product5096.webp,5,"High intensity pigments provide ideal coverage and rich colors after just one application. The Creamy and delicate long lasting formula dries in 60 seconds to a water, smudge and crease proof finish.",59.76,83
159,Shampoos,Inglot,Liquid Eyeliner,img_car_product10547.webp,1,High intensity pigments and an ultra fine applicator guarantees high precision and solid color with this quick drying liquid liner that doesnâ€™t smudge.,61.56,65
160,Lipstick,Inglot,AMC Eye Pencil,img_egg_product8271.webp,3,"Inglot AMC Eye Pencil is a Eyeliner that retails for $11.00 and contains 0.16 oz. There are 8 shades that have been released, which you can select from below.",6.63,77
161,Conditioner,Inglot,AMC Eyeliner,img_mes_product3485.webp,4,"Inglot AMC Eyeliner is a Eyeliner that retails for $11.00 and contains 0.05 oz. There are 6 shades that have been released, which you can select from below.",10.57,42
